Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
yuiConflictResolved_954024fe	o	Do you want to learn more about the punishments of Safe Spaces Act?	game/yui_story.rpy	1736	o "[what]"
punishments_8831aa4b	o	Do you want to learn more about the punishments of Safe Spaces Act?	game/yui_story.rpy	1747	o "[what]" nointeract
punishments_0770c2a6		You received {color=#40ff00}3 HBB Points.{/color}	game/yui_story.rpy	1754	"[what]"
punishments_1b53e41d	y	!!!!	game/yui_story.rpy	1758	y "[what]"
punishments_b741c202	y	I-I-I want to learn it too...	game/yui_story.rpy	1760	y "[what]"
punishments_319eba81	o	Sure thing. Lemme just take out my handbook.	game/yui_story.rpy	1774	o "[what]"
punishments_e3cd8284	o	Uhhh it says here...	game/yui_story.rpy	1778	o "[what]"
punishments_578a1687	o	On Section 12 of the Safe Spaces Act, it states the {color=#30ff45}Specific Acts and Penalties{/color} for Gender-Based Sexual Harassment in Streets and Public Spaces.	game/yui_story.rpy	1780	o "[what]"
punishments_0d0d960b	o	This is quite long so listen carefully okay?	game/yui_story.rpy	1783	o "[what]"
punishments_ad1b74c7	o	a) For acts such as cursing, wolf-whistling, catcalling, leering and intrusive gazing. taunting, cursing, unwanted invitations, misogynistic, transphobic, homophobic, and sexist slurs;	game/yui_story.rpy	1787	o "[what]"
punishments_84d1de4a	o	Persistent unwanted comments on one's appearance, relentless requests for one's personal details such as name, contact and social media details or destination;	game/yui_story.rpy	1789	o "[what]"
punishments_24b3ce59	o	The use of words, gestures or actions that ridicule on the basis of sex, gender or sexual orientation, identity and/or expression including sexist, homophobic, and transphobic statements and slurs;	game/yui_story.rpy	1791	o "[what]"
punishments_f1d58d7c	o	The persistent telling of sexual jokes, use of sexual names, comments and demands, and any statement that has made an invasion on a person's personal space or threatens the person's sense of personal safety.	game/yui_story.rpy	1793	o "[what]"
punishments_74db4766	o	The penalties will be...!	game/yui_story.rpy	1795	o "[what]"
punishments_cafebce9	o	{color=#30ff45}First Offence{/color}: Fine of One thousand pesos (P 1,000.00) and community service of twelve (12) hours inclusive of attendance to a Gender Sensitivity Seminar conducted by PNP.	game/yui_story.rpy	1797	o "[what]"
punishments_5ea8286e	o	{color=#30ff45}Second Offence{/color}: Arresto menor (6 to 10 days) or a fine of Three thousand pesos (P3,000.00)	game/yui_story.rpy	1799	o "[what]"
punishments_8de58abf	o	{color=#30ff45}Third Offence{/color}: Arresto menor (11 to 30 days) and a fine of Ten thousand pesos (P10, 000.00)	game/yui_story.rpy	1801	o "[what]"
punishments_6a9b30b0	o	The next on the list!	game/yui_story.rpy	1803	o "[what]"
punishments_6be3c38a	o	b) For acts such as making offensive body gestures at someone, and exposing private parts for the sexual gratification of the perpetrator with the effect of demeaning, harassing, threatening;	game/yui_story.rpy	1807	o "[what]"
punishments_ef13b24a	o	Or intimidating the offended party including flashing of private parts, public masturbation, groping, and similar lewd sexual actions.	game/yui_story.rpy	1809	o "[what]"
punishments_e3747e4e	o	The penalties you will face is...!	game/yui_story.rpy	1811	o "[what]"
punishments_cb00918f	o	{color=#30ff45}First Offence{/color}: Fine of Ten thousand pesos (P 10,000.00) and community service of twelve (12) hours inclusive of attendance to a Gender Sensitivity Seminar conducted by PNP.	game/yui_story.rpy	1813	o "[what]"
punishments_0927dbe7	o	{color=#30ff45}Second Offence{/color}: Arresto menor (11 to 30 days) or a fine of Fifteen thousand pesos (P15,000.00)	game/yui_story.rpy	1815	o "[what]"
punishments_e9e7407e	o	{color=#30ff45}Third Offence{/color}: Arresto mayor (1 month and 1 day to 6 months) and a fine of Twenty thousand pesos (P20, 000.00)	game/yui_story.rpy	1817	o "[what]"
punishments_22503460	o	Moving on!	game/yui_story.rpy	1819	o "[what]"
punishments_c7052a3b	o	c) For acts such as stalking, and any of the acts mentioned in paragraphs (a) and (b), when accompanied by touching, pinching or brushing against the body of the offended person;	game/yui_story.rpy	1823	o "[what]"
punishments_fee28412	o	Or any touching, pinching, or brushing against the genitalia, face, arms, anus, groin, breasts, inner thighs, face, buttocks or any part of the victim's body even when not accompanied by acts mentioned in paragraphs (a) and (b).	game/yui_story.rpy	1825	o "[what]"
punishments_7f41fbef	o	You will face the penalties of...!	game/yui_story.rpy	1827	o "[what]"
punishments_727ae237	o	{color=#30ff45}First Offence{/color}: Arresto menor (11 to 30 days) or a fine of Thirty thousand pesos (P 30,000.00) and completion of community service conducted by PNP.	game/yui_story.rpy	1829	o "[what]"
punishments_23f23aad	o	{color=#30ff45}Second Offence{/color}: Arresto mayor (1 month and 1 day to 6 months) or a fine of Fifty thousand pesos (P 50,000.00)	game/yui_story.rpy	1831	o "[what]"
punishments_07a20893	o	{color=#30ff45}Third Offence{/color}: Arresto mayor in its maximum period or a fine of One hundred thousand pesos (P100,000.00)	game/yui_story.rpy	1833	o "[what]"
punishments_6be65412	m	......	game/yui_story.rpy	1837	m "[what]"
punishments_3213b971	m	My head hurts... Ahahaha!	game/yui_story.rpy	1839	m "[what]"
punishments_311c4094	y	Wait, that's a really good law, Officer!	game/yui_story.rpy	1843	y "[what]"
ignorePunishment_e25f3980	m	No, I don't really care.	game/yui_story.rpy	1855	m "[what]"
ignorePunishment_ac9c18a7	o	Ohhhh that's a shame.	game/yui_story.rpy	1859	o "[what]"
ignorePunishment_e189bd69		Your {color=#30ff45}HBB Points{/color} have been deducted by 3!	game/yui_story.rpy	1862	"[what]"
trainEndScene_4711f9aa	o	Now go on your way. I'll take care of them. In jail of course.	game/yui_story.rpy	1873	o "[what]"
trainEndScene_c009678e	m	Sir, can I ask for your name?	game/yui_story.rpy	1875	m "[what]"
trainEndScene_f922ba0d	o	Oh it's Greg. Find me whenever you are troubled.	game/yui_story.rpy	1877	o "[what]"
trainEndScene_4d5cd775	m	Thank you very much sir!	game/yui_story.rpy	1879	m "[what]"
trainEndScene_8fa674f2	y	Uhmmm...	game/yui_story.rpy	1885	y "[what]"
trainEndScene_be6bff80	y	See you Mark! Thank you again...	game/yui_story.rpy	1887	y "[what]"
trainEndScene_e97d49e8	m	Bye Yui. No worries. I just can't stand it when I see someone getting harassed.	game/yui_story.rpy	1889	m "[what]"
trainEndScene_a173e238	y	Uhhhm.. I hope I...	game/yui_story.rpy	1893	y "[what]"
trainEndScene_8ee75ddb	y	I can see you aga--	game/yui_story.rpy	1895	y "[what]"
trainEndScene_caaeb150		{i}A train passed by.{/i}	game/yui_story.rpy	1906	"[what]"
trainEndScene_e9a00f13	m	What?	game/yui_story.rpy	1908	m "[what]"
trainEndScene_c9894b52	y	No, you heard nothing!!! Goodbye!	game/yui_story.rpy	1912	y "[what]"
schoolCeremony_aee34905		Borneul Highschool. A prestigious school where only the best can enter.	game/yui_story.rpy	1934	"[what]"
schoolCeremony_028256ff		I'm so lucky to be here.	game/yui_story.rpy	1938	"[what]"
schoolCeremony_5f9b772e		....	game/yui_story.rpy	1940	"[what]"
schoolCeremony_d831fc35	"President"	To all the newcomer students, I welcome you!	game/yui_story.rpy	1948	"President" "[what]"
schoolCeremony_32fcf024	"President"	I hope that you can achieve your dreams in this school.	game/yui_story.rpy	1950	"President" "[what]"
schoolCeremony_ef512721	"President"	To all those that are nearing graduation, I hope you achieved what you wanted here.	game/yui_story.rpy	1954	"President" "[what]"
schoolCeremony_ad58c6f3	"President"	That is all for my speech. Thank you!	game/yui_story.rpy	1960	"President" "[what]"
schoolCeremony_ebba08c9		{i}Students clapping{/i}	game/yui_story.rpy	1962	"[what]"
schoolCeremony_b827834d	kk	Dude! I hope we are classmates in this new school year.	game/yui_story.rpy	1968	kk "[what]"
schoolCeremony_813881e2	m	Oh please no.	game/yui_story.rpy	1970	m "[what]"
schoolCeremony_7d44a5c4	kk	Why? I'm fun to hang out with right?	game/yui_story.rpy	1974	kk "[what]"
schoolCeremony_9501bcf5	m	Yeah yeah whatever you say.	game/yui_story.rpy	1976	m "[what]"
schoolCeremony_78355af0		This is [kk]. My weird childhood friend.	game/yui_story.rpy	1978	"[what]"
schoolCeremony_b4186bb5		We have been friends since elementary school. She is a little boyish and sometimes annoying.	game/yui_story.rpy	1980	"[what]"
schoolCeremony_a0187fbe		But I don't hate it at all.	game/yui_story.rpy	1982	"[what]"
schoolCeremony_acb26ddd	kk	Dude we're already 2nd year in highschool. When are you getting a girlfriend?	game/yui_story.rpy	1986	kk "[what]"
schoolCeremony_b10fad66	m	Why are you even asking me that. Even if I wanted to have one, no one likes me at all!	game/yui_story.rpy	1988	m "[what]"
schoolCeremony_468b69ee	kk	You poor little thing. Don't worry, I'll always be here for you so you don't look like a loser.	game/yui_story.rpy	1992	kk "[what]"
schoolCeremony_7a3cb53a	m	Well, don't even talk like you have one.	game/yui_story.rpy	1994	m "[what]"
schoolCeremony_a1ccf524	kk	Hahaha~ Don't worry about me. I'm more worried about your future.	game/yui_story.rpy	1998	kk "[what]"
schoolCeremony_2a377333	m	I'm not a child for you to worry about.	game/yui_story.rpy	2000	m "[what]"
schoolCeremony_67b24eb6	kk	Haha!!	game/yui_story.rpy	2002	kk "[what]"
schoolCeremony_b827834d_1	kk	Dude! I hope we are classmates in this new school year.	game/yui_story.rpy	2005	kk "[what]"
schoolCeremony_813881e2_1	m	Oh please no.	game/yui_story.rpy	2007	m "[what]"
schoolCeremony_7d44a5c4_1	kk	Why? I'm fun to hang out with right?	game/yui_story.rpy	2011	kk "[what]"
schoolCeremony_9501bcf5_1	m	Yeah yeah whatever you say.	game/yui_story.rpy	2013	m "[what]"
afterCeremony_1e57a354	kk	Lemme check the school bulletin to know our section.	game/yui_story.rpy	2026	kk "[what]"
afterCeremony_82ac8d0e	m	Sure dude. Gonna go to the bathroom first.	game/yui_story.rpy	2028	m "[what]"
afterCeremony_da725ded	kk	Meet me near the school bulletin okay?	game/yui_story.rpy	2030	kk "[what]"
afterCeremony_7c194e1e	m	Yeah just go.	game/yui_story.rpy	2032	m "[what]"
afterCeremony_8dc721cb		A new school year...	game/yui_story.rpy	2036	"[what]"
afterCeremony_376ac76f		I hope it is fun...	game/yui_story.rpy	2038	"[what]"
afterCeremony_8951a95a		Last year, I was a loner in my class.	game/yui_story.rpy	2042	"[what]"
afterCeremony_b0b6ed36		But thankfully, I have [kk]. She's a really good childhood friend.	game/yui_story.rpy	2044	"[what]"
afterCeremony_4e84d8ce	"???"	Hey...	game/yui_story.rpy	2063	"???" "[what]"
afterCeremony_007290ab	"???"	M-M-Mark!	game/yui_story.rpy	2065	"???" "[what]"
afterCeremony_3d4c5eef	m	Ehhhhh!!!?	game/yui_story.rpy	2069	m "[what]"
afterCeremony_287fa67a	m	Yui?! You go to my school?	game/yui_story.rpy	2071	m "[what]"
afterCeremony_6eb725b0	y	Y-Yeah! Did you not no-notice my uniform?	game/yui_story.rpy	2075	y "[what]"
afterCeremony_6dcce36f	m	I did not notice it at all. Oh my!	game/yui_story.rpy	2077	m "[what]"
afterCeremony_d8c0765d	m	So you are a First Year student.	game/yui_story.rpy	2079	m "[what]"
afterCeremony_7dae5cbb	m	Why didn't you tell me?	game/yui_story.rpy	2081	m "[what]"
afterCeremony_f8d4fdcd	m	No.. sorry. It's my fault.	game/yui_story.rpy	2083	m "[what]"
afterCeremony_a16d9765	y	No... it's fine! I forgot to tell you we go to the same school.	game/yui_story.rpy	2087	y "[what]"
afterCeremony_bd4c11f3	y	Uhm... M-M-Mark?	game/yui_story.rpy	2091	y "[what]"
afterCeremony_a810d3f5	m	Yeah?	game/yui_story.rpy	2093	m "[what]"
afterCeremony_448b35f5	y	Can you help me get to my classroom?	game/yui_story.rpy	2095	y "[what]"
afterCeremony_1521aca2	m	Are you perhaps lost?	game/yui_story.rpy	2097	m "[what]"
afterCeremony_e7cf96e2	y	Yeah... this school is really big.	game/yui_story.rpy	2101	y "[what]"
afterCeremony_fcd50d17	m	No wonders. It's just like me when I was a First Year student.	game/yui_story.rpy	2103	m "[what]"
afterCeremony_c6fd7c88	m	You are currently in the Second Year's building.	game/yui_story.rpy	2105	m "[what]"
findRoomWithYui_00d45408	m	Haaa..	game/yui_story.rpy	2118	m "[what]"
findRoomWithYui_671b6ca0	y	Waaaah.. I'm so sweaty.	game/yui_story.rpy	2122	y "[what]"
findRoomWithYui_56804f1e	m	Yeah it's kinda far from our building. Hahaha~	game/yui_story.rpy	2124	m "[what]"
findRoomWithYui_77ac528f	m	Just go inside there. All First Year classes are in this building.	game/yui_story.rpy	2126	m "[what]"
findRoomWithYui_e3e221e5		{i}8:50 AM...{/i}	game/yui_story.rpy	2130	"[what]"
findRoomWithYui_79576f9c	m	The first bell is gonna ring now.	game/yui_story.rpy	2132	m "[what]"
findRoomWithYui_a2e7c188	m	I'm going back now [y]!	game/yui_story.rpy	2134	m "[what]"
findRoomWithYui_8beb7091	m	Have fun in there!	game/yui_story.rpy	2136	m "[what]"
findRoomWithYui_4233299f	y	W-w-waaaait Mark!	game/yui_story.rpy	2140	y "[what]"
findRoomWithYui_ddead89a	y	Uhm....	game/yui_story.rpy	2142	y "[what]"
findRoomWithYui_c45ff9d7	y	If it's fine with you..	game/yui_story.rpy	2146	y "[what]"
findRoomWithYui_68cd9edd	y	Can I treat you later in lunch? As a thanks for helping me...	game/yui_story.rpy	2148	y "[what]"
findRoomWithYui_adcd4481	m	Sure I'll go eat with you.	game/yui_story.rpy	2157	m "[what]"
findRoomWithYui_9e68ea27	y	For real? Waaaah!	game/yui_story.rpy	2161	y "[what]"
findRoomWithYui_03141c4d	m	Wait why are you so happy?	game/yui_story.rpy	2174	m "[what]"
findRoomWithYui_7a22ec86	m	Ready your money though. I'm a big eater.	game/yui_story.rpy	2176	m "[what]"
findRoomWithYui_c10c00d4	y	Ehehe.. sure! You can choose whatever you want.	game/yui_story.rpy	2178	y "[what]"
findRoomWithYui_400aa346		{i}♫ Kin kon kan kon ♫{/i}	game/yui_story.rpy	2182	"[what]"
findRoomWithYui_ab50c0ed	m	Oh crap that's the bell!	game/yui_story.rpy	2188	m "[what]"
findRoomWithYui_ce0cf7f3	m	I'll be going now [y]!	game/yui_story.rpy	2190	m "[what]"
findRoomWithYui_82136b32	y	See you later.... M-Mark.	game/yui_story.rpy	2194	y "[what]"
notLunch_513eaf12	m	Sorry, maybe in another day.	game/yui_story.rpy	2201	m "[what]"
notLunch_5aacdf78	y	Oh.... that's... a shame.	game/yui_story.rpy	2205	y "[what]"
notLunch_467cb866	y	I... I see...	game/yui_story.rpy	2209	y "[what]"
notLunch_c31caa69	y	See you...	game/yui_story.rpy	2213	y "[what]"
notLunch_4c29a42c		She left running while her hands is in her eyes.	game/yui_story.rpy	2217	"[what]"
notLunch_5f9b772e		....	game/yui_story.rpy	2219	"[what]"
leaveYui_a1b8bf43	m	I'm sorry [y]. I can't help you. I have somewhere to go with my friend.	game/yui_story.rpy	2227	m "[what]"
leaveYui_94c48c0d	y	Ah.... Is that so?	game/yui_story.rpy	2231	y "[what]"
leaveYui_f91ae340	y	That's a real shame.	game/yui_story.rpy	2235	y "[what]"
leaveYui_3285c72d	y	I'll be going now Mark.	game/yui_story.rpy	2239	y "[what]"
leaveYui_7163677b		She left running with a troubled expression on her face.	game/yui_story.rpy	2243	"[what]"
leaveYui_5f9b772e		....	game/yui_story.rpy	2245	"[what]"
leaveYui_689fe0bc	"???"	Uhmmm...	game/yui_story.rpy	2250	"???" "[what]"
leaveYui_c87e6554	"???"	Excu-cuse m-m-me....!	game/yui_story.rpy	2252	"???" "[what]"
leaveYui_40406eed		Looking at my back, there is someone pull my sleeves...	game/yui_story.rpy	2254	"[what]"
leaveYui_e69b7075	m	Uhhhh.. Hello?	game/yui_story.rpy	2258	m "[what]"
leaveYui_6d72004a	m	You are?	game/yui_story.rpy	2260	m "[what]"
leaveYui_955f2085	"Girl"	Can you help me get to my classroom?	game/yui_story.rpy	2262	"Girl" "[what]"
leaveYui_1521aca2	m	Are you perhaps lost?	game/yui_story.rpy	2264	m "[what]"
leaveYui_bb21b8b2	"Girl"	Yeah... this school is really big.	game/yui_story.rpy	2268	"Girl" "[what]"
leaveYui_41b9e6e9	m	No wonders. It's just like me when I was a First Year student. Haha~	game/yui_story.rpy	2270	m "[what]"
leaveYui_c6fd7c88	m	You are currently in the Second Year's building.	game/yui_story.rpy	2272	m "[what]"
leaveYui_e7e4ab24	"Girl"	Uhmm...	game/yui_story.rpy	2276	"Girl" "[what]"
leaveYui_ef164e17	"Girl"	Can you tell me your name?	game/yui_story.rpy	2278	"Girl" "[what]"
leaveYui_679138df	m	Ohhh. My name is Mark. How about you?	game/yui_story.rpy	2280	m "[what]"
leaveYui_27675eba	"Girl"	Y-Y-Yu..	game/yui_story.rpy	2284	"Girl" "[what]"
leaveYui_9b8e6a71	m	Yu?	game/yui_story.rpy	2286	m "[what]"
leaveYui_1f2bc03b		She's gotten a bit red of a sudden...	game/yui_story.rpy	2290	"[what]"
leaveYui_c524a6ff	"Girl"	Ple-please call me Yui.	game/yui_story.rpy	2294	"Girl" "[what]"
leaveYui_51c97cf8	m	[y], huh? What a cute name.	game/yui_story.rpy	2296	m "[what]"
leaveYui_8f7c6aff	y	EHHH?!! Cute?	game/yui_story.rpy	2300	y "[what]"
leaveYui_8db1c737	y	{i}......waaah!{/i}	game/yui_story.rpy	2304	y "[what]"
lunch_ee61a0f4	t	To get the answer of this equation...	game/yui_story.rpy	2328	t "[what]"
lunch_d5e695bc	t	You must first...	game/yui_story.rpy	2330	t "[what]"
lunch_400aa346		{i}♫ Kin kon kan kon ♫{/i}	game/yui_story.rpy	2334	"[what]"
lunch_8a76efc7	t	Okay Class! You may now take your lunch.	game/yui_story.rpy	2338	t "[what]"
lunch_7dfde65a	t	We will have a quiz after your lunch.	game/yui_story.rpy	2340	t "[what]"
lunch_77274e49	"Everyone"	WHAT?!!	game/yui_story.rpy	2344	"Everyone" "[what]"
lunch_ad9bf1ea	kk	Hey dude wanna go to cafeteria?	game/yui_story.rpy	2352	kk "[what]"
lunch_297a5c84	m	Sorry dude. I'm meeting someone today.	game/yui_story.rpy	2354	m "[what]"
lunch_7d100d26	kk	Meeting someone? Hey hey hey what's happening to Mr. Mark, huh?	game/yui_story.rpy	2358	kk "[what]"
lunch_1ffb8d01	m	I'm going ahead. Eat with yourself.	game/yui_story.rpy	2360	m "[what]"
lunch_c10137b1	kk	Wah! This little punk.	game/yui_story.rpy	2364	kk "[what]"
lunch_e539524b	y	Hey Mark! Here!	game/yui_story.rpy	2378	y "[what]"
lunch_d169d77e	m	Sorry [y]. Did you wait?	game/yui_story.rpy	2382	m "[what]"
lunch_a72ddeb3	y	No... I just got here...	game/yui_story.rpy	2386	y "[what]"
lunch_a27edd19	m	Is that so? Then it's fine.	game/yui_story.rpy	2388	m "[what]"
lunch_70819238	y	So what do you want to eat?	game/yui_story.rpy	2392	y "[what]"
lunch_a5d188fe	y	Just tell me. I got everything covered.	game/yui_story.rpy	2394	y "[what]"
lunch_8c836e8e	m	I want the Tonkotsu Ramen.	game/yui_story.rpy	2404	m "[what]"
lunch_dbbf0c56	y	Eh, you like Japanese dishes?	game/yui_story.rpy	2408	y "[what]"
lunch_8ee33550	m	Yeah they taste good.	game/yui_story.rpy	2410	m "[what]"
lunch_97c88a17	y	I... I see.	game/yui_story.rpy	2412	y "[what]"
lunch_c9523587	m	I want the Quarter Pounder Burger.	game/yui_story.rpy	2415	m "[what]"
lunch_5597cc7b	y	Eh, you like American fast-food?	game/yui_story.rpy	2419	y "[what]"
lunch_8ee33550_1	m	Yeah they taste good.	game/yui_story.rpy	2421	m "[what]"
lunch_97c88a17_1	y	I... I see.	game/yui_story.rpy	2423	y "[what]"
lunch_6020fd0c	m	I want the All Meat Pizza.	game/yui_story.rpy	2426	m "[what]"
lunch_6372435f	y	Eh, you like pizza huh?	game/yui_story.rpy	2430	y "[what]"
lunch_8ee33550_2	m	Yeah they taste good.	game/yui_story.rpy	2432	m "[what]"
lunch_97c88a17_2	y	I... I see.	game/yui_story.rpy	2434	y "[what]"
lunch_047cab53	m	I want the Risotto.	game/yui_story.rpy	2437	m "[what]"
lunch_2849f514	y	Eh, you like Italian food huh?	game/yui_story.rpy	2441	y "[what]"
lunch_8ee33550_3	m	Yeah they taste good.	game/yui_story.rpy	2443	m "[what]"
lunch_97c88a17_3	y	I... I see.	game/yui_story.rpy	2445	y "[what]"
lunch_d6ac04ef	m	I want everything in today's menu.	game/yui_story.rpy	2448	m "[what]"
lunch_da162271	y	Ehhh? There's no way you can finish all of it.	game/yui_story.rpy	2451	y "[what]"
lunch_f393fdfb	m	I've done it once. With my friend of course.	game/yui_story.rpy	2453	m "[what]"
lunch_861d3a90	m	The moment you said "I've got everything covered", I already knew what to do.	game/yui_story.rpy	2455	m "[what]"
lunch_93bc83e1	y	Hahaha~ Okay I get it!	game/yui_story.rpy	2459	y "[what]"
lunch_ee61a0f4_1	t	To get the answer of this equation...	game/yui_story.rpy	2478	t "[what]"
lunch_d5e695bc_1	t	You must first...	game/yui_story.rpy	2480	t "[what]"
lunch_400aa346_1		{i}♫ Kin kon kan kon ♫{/i}	game/yui_story.rpy	2484	"[what]"
lunch_8a76efc7_1	t	Okay Class! You may now take your lunch.	game/yui_story.rpy	2488	t "[what]"
lunch_7dfde65a_1	t	We will have a quiz after your lunch.	game/yui_story.rpy	2490	t "[what]"
lunch_77274e49_1	"Everyone"	WHAT?!!	game/yui_story.rpy	2494	"Everyone" "[what]"
lunch_ad9bf1ea_1	kk	Hey dude wanna go to cafeteria?	game/yui_story.rpy	2502	kk "[what]"
lunch_a908a417	m	Yeah sure. Are you going to treat me?	game/yui_story.rpy	2504	m "[what]"
lunch_7c8a367a	kk	Keep on dreaming. Maybe I'll treat you when you get a girlfriend~	game/yui_story.rpy	2508	kk "[what]"
lunch_04ecca04	m	Dude this sucks.	game/yui_story.rpy	2512	m "[what]"
lunch_48fdd68e	kk	What?	game/yui_story.rpy	2516	kk "[what]"
lunch_8717cf34	m	Nothing.	game/yui_story.rpy	2518	m "[what]"
lunch_e0f1ea5b	kk	Okay I'll treat to something just for today!	game/yui_story.rpy	2522	kk "[what]"
lunch_e3963fe5	kk	And while you still don't have a girlfriend, I'll eat with you so don't look like a loser!	game/yui_story.rpy	2524	kk "[what]"
lunch_4db49d2d	m	Whatever!!! Arghhhh...	game/yui_story.rpy	2526	m "[what]"
lunch_8c836e8e_1	m	I want the Tonkotsu Ramen.	game/yui_story.rpy	2534	m "[what]"
lunch_24dd844d	kk	Eh, you like Japanese dishes?	game/yui_story.rpy	2538	kk "[what]"
lunch_8ee33550_4	m	Yeah they taste good.	game/yui_story.rpy	2540	m "[what]"
lunch_2ee28842	kk	I... I see.	game/yui_story.rpy	2542	kk "[what]"
lunch_c9523587_1	m	I want the Quarter Pounder Burger.	game/yui_story.rpy	2545	m "[what]"
lunch_6c28d00b	kk	Eh, you like American fast-food?	game/yui_story.rpy	2549	kk "[what]"
lunch_8ee33550_5	m	Yeah they taste good.	game/yui_story.rpy	2551	m "[what]"
lunch_2ee28842_1	kk	I... I see.	game/yui_story.rpy	2553	kk "[what]"
lunch_6020fd0c_1	m	I want the All Meat Pizza.	game/yui_story.rpy	2556	m "[what]"
lunch_2c5cf6a7	kk	Eh, you like pizza huh?	game/yui_story.rpy	2560	kk "[what]"
lunch_8ee33550_6	m	Yeah they taste good.	game/yui_story.rpy	2562	m "[what]"
lunch_2ee28842_2	kk	I... I see.	game/yui_story.rpy	2564	kk "[what]"
lunch_047cab53_1	m	I want the Risotto.	game/yui_story.rpy	2567	m "[what]"
lunch_2c6da75f	kk	Eh, you like Italian food huh?	game/yui_story.rpy	2571	kk "[what]"
lunch_8ee33550_7	m	Yeah they taste good.	game/yui_story.rpy	2573	m "[what]"
lunch_2ee28842_3	kk	I... I see.	game/yui_story.rpy	2575	kk "[what]"
lunch_d6ac04ef_1	m	I want everything in today's menu.	game/yui_story.rpy	2578	m "[what]"
lunch_d96db45d	kk	Ehhh? There's no way you can finish all of it.	game/yui_story.rpy	2581	kk "[what]"
lunch_d8cb1253	m	Of course you'll help me. HAHAHA~	game/yui_story.rpy	2583	m "[what]"
lunch_861d3a90_1	m	The moment you said "I've got everything covered", I already knew what to do.	game/yui_story.rpy	2585	m "[what]"
lunch_3318400f	kk	Hahaha~ Okay I get it!	game/yui_story.rpy	2589	kk "[what]"
lunch_5f9b772e		....	game/yui_story.rpy	2600	"[what]"
socialStudiesQuiz_a404f432	t	Okay Class! Listen up!	game/yui_story.rpy	2613	t "[what]"
socialStudiesQuiz_99fc19bf	t	There will be a surprise quiz today.	game/yui_story.rpy	2617	t "[what]"
socialStudiesQuiz_ba49a150	t	It is a 10 item quiz. Make sure to review your notes.	game/yui_story.rpy	2622	t "[what]"
socialStudiesQuiz_5a22850e	t	The topic is about the Republic Act No. 11313 also known as "Safe Spaces Act."	game/yui_story.rpy	2624	t "[what]"
socialStudiesQuiz_f8a083dd		No way!!! I know this law. I could ace this test.	game/yui_story.rpy	2631	"[what]"
socialStudiesQuiz_0b90a30e	kk	Hey future Attorney Mark. Do you know this law?	game/yui_story.rpy	2635	kk "[what]"
socialStudiesQuiz_e1fa8179	m	Of course. Leave it to me.	game/yui_story.rpy	2637	m "[what]"
socialStudiesQuiz_f8a083dd_1		No way!!! I know this law. I could ace this test.	game/yui_story.rpy	2639	"[what]"
socialStudiesQuiz_fdd60178	kk	Hey dude. Isn't this what you've just told me earlier in the jeep?	game/yui_story.rpy	2643	kk "[what]"
socialStudiesQuiz_cb5048db	m	Yeah dude. Did you remember what I said?	game/yui_story.rpy	2645	m "[what]"
socialStudiesQuiz_d79815f9	kk	I'll try to remember it haha~	game/yui_story.rpy	2649	kk "[what]"
quiz_9fa04111	n	Hey its me again!	game/yui_story.rpy	2659	n "[what]"
quiz_6a440aff	n	Your goal in this quiz to score high points! At the end of the quiz, your correct points will be added to HBB Points!	game/yui_story.rpy	2661	n "[what]"
quiz_0655a28c	n	Don't worry! Getting wrong answers will not reduce your points!	game/yui_story.rpy	2663	n "[what]"
quiz_8c545af5	n	Goodluck!	game/yui_story.rpy	2665	n "[what]"
quiz_286f2aba	t	Okay Class! Ready or not, here I go!	game/yui_story.rpy	2674	t "[what]"
quiz_79ccf08b	t	First Question!	game/yui_story.rpy	2676	t "[what]"
quiz_0ae9bcd0			game/yui_story.rpy	2686	"[what]"
quiz_eb1b9f97	m	Alright! That was an easy one.	game/yui_story.rpy	2692	m "[what]"
quiz_0ae9bcd0_1			game/yui_story.rpy	2694	"[what]"
quiz_0ae9bcd0_2			game/yui_story.rpy	2696	"[what]"
one_4d484177	t	Second Question!	game/yui_story.rpy	2700	t "[what]"
one_0ae9bcd0			game/yui_story.rpy	2708	"[what]"
one_ee38feb7	m	Okay got that one in the bag!	game/yui_story.rpy	2710	m "[what]"
one_0ae9bcd0_1			game/yui_story.rpy	2716	"[what]"
one_0ae9bcd0_2			game/yui_story.rpy	2718	"[what]"
two_f363dd76	t	Third Question!	game/yui_story.rpy	2722	t "[what]"
two_ac9d196e	m	That is a freebie.	game/yui_story.rpy	2730	m "[what]"
two_0ae9bcd0			game/yui_story.rpy	2736	"[what]"
three_a5ad0a16	t	Fourth Question!	game/yui_story.rpy	2739	t "[what]"
three_dc1ac9b7	m	Easy.	game/yui_story.rpy	2747	m "[what]"
three_0ae9bcd0			game/yui_story.rpy	2753	"[what]"
four_9130805c	t	Fifth Question!	game/yui_story.rpy	2756	t "[what]"
four_8967706c	m	Okay doing good!	game/yui_story.rpy	2764	m "[what]"
four_0ae9bcd0			game/yui_story.rpy	2770	"[what]"
five_68a83736	t	Sixth Question!	game/yui_story.rpy	2773	t "[what]"
five_0ae9bcd0			game/yui_story.rpy	2781	"[what]"
five_0ae9bcd0_1			game/yui_story.rpy	2783	"[what]"
five_0ae9bcd0_2			game/yui_story.rpy	2785	"[what]"
